Walls,Value,Queens:
4652218415074770944,10,10376584087686221828
4652218415074246656,9,9800132406114518048
4652218415073984512,10,9809126136356013072
4652218415073853440,10,9809126136356016130
4652218415073787904,9,10376715788324176928
4652218415073738752,9,11529566924191043588
4652218415073730560,10,10376592883537970208
4652218415073726464,9,10377560316329345288
4652218415073724416,9,11529514663021133828
4652218415073723392,9,11529514663021133828
4652218415073722880,10,9809126136356016130
4652218415073722624,9,9809543676928525328
4652218415073722432,9,10377437308465979528
4652218415073722400,9,11529514663021133828
4652218415073722384,9,11529514663021133828
4652218415073722376,9,11529514663021133828
4652218415073722372,9,10377437035702075402
4652218415073722370,9,11529514663021133828
4651092515166879744,9,9371991958974628928
4650529565213458432,9,10376583952117940228
4650248090236747776,9,10377560214290374658
4650001799632125952,11,9809552609403736128
4649984207446081536,10,9809543694108852496
4649975411353059328,9,10377561415840972808
4649971013306548224,10,9809543693051904016
4649968814283292672,10,9809543693055561730
4649967714771664896,10,9520900158234038274
4649966752698990592,10,9800413898254321696
4649966683979513856,10,9372131733862092864
4649966649619775488,10,10376865566756446216
4649966632439906304,10,9520899892995687552
4649966623849971712,10,9809543693055561730
4649966619555004416,10,9516457865489940744
4649966616333778944,9,9800404672668766212
4649966615796908032,10,9809543694125629456
4649966615528472576,10,9800413349031723024
4649966615394254848,10,9520900158485692936
4649966615327145984,10,9809125862544015364
4649966615293591552,10,9809402956637306896
4649966615276814336,10,9809262210541749264
4649966615264231424,9,11530342080921501698
4649966615262134272,10,9809543693051904016
4649966615261085696,9,9799973544099186720
4649966615260561408,9,9808848793372723264
4649966615260299264,9,9520899892197720068
4649966615260168192,10,9809543693055561730
4649966615260102656,10,9516457865489940744
4649966615260053504,9,10377420680466663488
4649966615260045312,9,11529848369129226248
4649966615260041216,10,9516108761950339344
4649966615260039168,9,9809262200912101384
4649966615260038144,9,9511611217966276868
4649966615260037632,10,9809543693055561730
4649966615260037376,9,9809262209740570632
4649966615260037184,10,9809130269146350736
4649966615260037152,10,9809130269146350736
4649966615260037136,10,9809411734484553796
4649966615260037128,10,9809411734484553796
4649966615260037124,9,9809402956620529680
4649966615260037122,9,9809130268080997392
4649403665306615808,9,11531818691750662148
4649122190329905152,9,9228508959550218248
4648875899725283328,10,11529571358702962720
4648858307539238912,10,9521040630482994192
4648849511446216704,10,11532100168942911496
4648845113399705600,9,11531818691750662148
4648842914376450048,10,9809543693055561730
4648841814864822272,10,11531818696045629444
4648840852792147968,10,9520900166807192592
4648840784072671232,10,9516392435950289424
4648840749712932864,10,11532100168942911496
4648840732533063680,10,9516392435484198914
4648840723943129088,10,9809543693055561730
4648840719648161792,10,9809262210541749264
4648840715890065408,10,9809543681224475680
4648840715621629952,10,9516392435950305296
4648840715487412224,10,9520899894069444616
4648840715420303360,9,11531818691750662148
4648840715386748928,10,11532100171022340100
4648840715369971712,10,9809262210541749264
4648840715357388800,9,11531818691750662148
4648840715355291648,10,9516392435417221152
4648840715354243072,10,9516392435417221152
4648840715353718784,10,9516392435417221152
4648840715353456640,10,9520895760196468752
4648840715353325568,10,9809543693055561730
4648840715353260032,9,11531818691750662148
4648840715353210880,9,11531818689603211268
4648840715353202688,10,9520899894068397072
4648840715353198592,10,9516108761950339344
4648840715353196544,10,9520895760196468744
4648840715353195520,9,11531818691750662148
4648840715353195008,10,9809543693055561730
4648840715353194752,9,11531818691750662148
4648840715353194560,9,9520900158208869520
4648840715353194528,9,11531818689603178628
4648840715353194512,10,9516392435417090082
4648840715353194504,10,9516392435417090082
4648840715353194500,10,9516392435417090082
4648840715353194498,9,11531818691750662148
4648559240376483840,9,9299935567053588608
4648312949771862016,10,11529571358702962720
4648295357585817600,10,9369882098762072080
4648286561492795392,10,9372133796503159840
4648282163446284288,9,9369740674280333316
4648279964423028736,9,10376583952117940228
4648278864911400960,10,11531818696045629444
4648277902838726656,9,9516457891259744258
4648277834119249920,10,9371995777192690240
4648277799759511552,9,10376302481436196868
4648277782579642368,10,9516528259496412192
4648277773989707776,9,11531818691750662148
4648277769694740480,10,9809262210541749264
4648277765936644096,9,9376498823340261408
4648277765668208640,10,9516108761967116304
4648277765533990912,10,9376635179944641040
4648277765466882048,10,11530692826203557892
4648277765433327616,9,10376583952117940228
4648277765416550400,10,9809262210541749264
4648277765401870336,9,9296573397897584768
4648277765400821760,9,11531537221068918788
4648277765400297472,9,9369740143585527808
4648277765400035328,10,9369741498714752016
4648277765399904256,9,9376499097118248962
4648277765399838720,9,10376583952117940228
4648277765399789568,9,11531818689603211268
4648277765399781376,9,10376583952117940228
4648277765399777280,10,9516108761950339344
4648277765399775232,9,11531818691750662148
4648277765399774208,9,10376583952117940228
4648277765399773696,9,10376583952117940228
4648277765399773440,9,10376583952117940228
4648277765399773248,9,10376583952117940228
4648277765399773216,9,10376583952117940228
4648277765399773200,9,11531818689603178628
4648277765399773192,9,11531818689603207188
4648277765399773188,9,9369739299689406594
4648277765399773186,9,10376583952117940228
4648031474795151360,10,11531539484518646020
4648013882609106944,9,9304445632683053120
4648005086516084736,9,10377561415840972808
4648000688469573632,10,9296574241826670594
4647998489446318080,9,9372132696991473666
4647996427862016000,9,10376865566756446208
4647996359142539264,10,11530359096779737089
4647996324782800896,10,10376865566756446216
4647996307602931712,9,9300003603634724872
4647996299012997120,10,10376865566756446210
4647996290959933440,9,9224499175894302728
4647996290691497984,10,9297684180089520144
4647996290557280256,10,9304577585906713104
4647996290490171392,9,9376635179944640528
4647996290456616960,10,9299935979387226114
4647996290425159680,9,9300003604096229504
4647996290424111104,10,9300003604104613892
4647996290423586816,10,9297684179556829216
4647996290423324672,9,9369879762301944848
4647996290423193600,9,9520618419092733954
4647996290423070720,9,9520611811553019936
4647996290423066624,10,9516108761950339344
4647996290423064576,9,9299935979836539140
4647996290423063552,9,9296625899585675524
4647996290423063040,9,9800466125580927248
4647996290423062592,9,10377560214290374658
4647996290423062560,9,9304445634838791248
4647996290423062544,9,10376865427094503748
4647996290423062536,9,10376865427094503748
4647996290423062532,9,9296573133723076672
4647996290423062530,9,9372061227687092228
4647767592004485120,10,11529571358702962720
4647758795911462912,10,11530359912687239170
4647754397864951808,10,9520620882272456832
4647752198841696256,10,9372132696991735810
4647751099330068480,10,9808985193741099010
4647750068537917440,10,11530359096779737089
4647750034178179072,10,11529571358702962720
4647750016998309888,10,11531539482436247680
4647750008408375296,10,11529571358702962720
4647750004113408000,10,11529571358702962720
4647749999952658432,11,11531539484585756673
4647749999885549568,10,11529571358702962720
4647749999851995136,10,11529571358702962720
4647749999835217920,10,11529571358702962720
4647749999818702848,10,11531539484518646020
4647749999818571776,10,9808985193741099010
4647749999818506240,10,11529571358702962720
4647749999818441216,10,11529571358702962720
4647749999818440960,10,11529571358702962720
4647741203725418496,9,10377561415840972808
4647736805678907392,10,9520752584206386192
4647734606655651840,9,10376997247157534992
4647733507144024064,9,11529566924174266372
4647732545071349760,9,9808980743102140418
4647732476351873024,10,9516178615306293249
4647732441992134656,10,10377006166797467656
4647732424812265472,10,9516178614778888224
4647732416222330880,10,10376865566756446210
4647732411927363584,10,10377561313802002434
4647732408169267200,10,9520759151479889920
4647732407900831744,10,9516178615323070464
4647732407766614016,10,11530412450739388936
4647732407699505152,10,9516108761702336544
4647732407665950720,10,9516108246578892802
4647732407649173504,10,10377561313802002434
4647732407634493440,9,9520618418018976128
4647732407633444864,10,10376584087686221828
4647732407632920576,9,10377006162502488128
4647732407632658432,10,9516178614786199556
4647732407632527360,10,9520752583136841730
4647732407632461824,9,10377420680466663488
4647732407632404480,10,10376583952117944324
4647732407632400384,10,9516108761950339344
4647732407632398336,10,9516108761950339344
4647732407632397312,10,9516108761685559584
4647732407632396800,10,9516248983526182914
4647732407632396544,9,9516178615306293248
4647732407632396320,9,10377006162502484048
4647732407632396304,10,9516248949418098984
4647732407632396296,9,9295438566572298308
4647732407632396292,9,9227880039368888386
4647732407632396290,9,9516178615306289168
4647728009585885184,9,11529566924191043588
4647725810562629632,10,9372066690902269960
4647724711051001856,10,9800259537146478856
4647723680258850816,10,10377561415941767184
4647723645899112448,10,9800413898254321696
4647723628719243264,10,9800136804157366276
4647723620129308672,10,9372136097569571080
4647723615834341376,10,10377561415845150984
4647723612076244992,9,11529566924191043588
4647723611807809536,10,9800136804660690960
4647723611673591808,10,11531538350679785480
4647723611606482944,10,9799855329717518656
4647723611572928512,9,9369810510716993552
4647723611556151296,10,10377561415845150984
4647723611541471232,10,11531467962846414976
4647723611540422656,9,11531538348531286020
4647723611539898368,10,11531538348532334600
4647723611539636224,10,9808981842865422856
4647723611539505152,10,11531469594732595202
4647723611539439616,10,9369880879196799240
4647723611539382272,10,9516178580420200480
4647723611539378176,10,9516108761950339344
4647723611539376128,10,11529518786189754376
4647723611539375104,9,10377561415840972808
4647723611539374592,10,11531539450156879876
4647723611539374336,9,10377561415840972808
4647723611539374112,9,9300076304541941768
4647723611539374096,10,9800136804127475746
4647723611539374088,10,9800136804127475746
4647723611539374084,10,9800136804127475746
4647723611539374082,9,10377561415840972808
4647721412516118528,9,9511893234100609028
4647720313004490752,9,9297683904876085280
4647719282212339712,10,9520620882272456832
4647719247852601344,10,9800413898254321696
4647719230672732160,9,9296625933945413636
4647719222082797568,10,10376865566756446210
4647719217787830272,10,10377561313802002434
4647719213761298432,10,9516178615314681984
4647719213627080704,10,10377560214307348482
4647719213559971840,10,11530412450738475012
4647719213526417408,10,9516108761501009922
4647719213509640192,10,10377561313802002434
4647719213494960128,9,11530359087934480388
4647719213493911552,10,9300005833192509444
4647719213493387264,9,10376865291878539272
4647719213493125120,9,10377420560209674244
4647719213492994048,10,9516248983526179872
4647719213492928512,9,10377561313801936898
4647719213492871168,10,9516178580420200480
4647719213492867072,10,9800413881590432784
4647719213492865024,10,9516108761950339332
4647719213492864000,9,10376304676164354308
4647719213492863488,9,10376304676164354308
